s,curvature,elevation,grade,bank_angle,dz_ds
98.0,0.0,1.8563730594398593,0.018360978236372703,0.008680914694879803,0.01836304183277243
100.0,0.0,1.8930639847451582,0.018325489637100068,0.008854215303994268,0.01832754128981784
102.0,0.0,1.9296832245991307,0.018289317849249843,0.00902728297707008,0.018291357375880557
104.0,0.0,1.9662294142486805,0.018252464877278853,0.009200113161055755,0.01825449209870622
106.0,0.0,2.0027011929939555,0.018214932763294125,0.009372701309147639,0.018216947503732484
108.0,0.0,2.0390972042636104,0.018176723586934194,0.009545042880909559,0.018178725673969054
110.0,0.0,2.0754160956898318,0.01813783946524763,0.009717133342392239,0.018139828729874963
112.0,0.0,2.1116565191831103,0.018098282552569383,0.009888968166252596,0.018100258829233606
114.0,0.0,2.147817131006766,0.018058055040396807,0.010060542831872854,0.018060018167027514
116.0,0.0,2.1838965918512203,0.018017159157260352,0.010231852825479447,0.018019108975307674
118.0,0.0,2.219893566907997,0.017975597168594384,0.010402893640261781,0.017977533523063083
120.0,0.0,2.2558067259434726,0.017933371376605542,0.010573660776490811,0.01793529411608774
122.0,0.0,2.291634743372348,0.01789048412013828,0.010744149741637397,0.017892393096844872
124.0,0.0,2.327376298330852,0.01784693777453867,0.010914356050490502,0.017848832844329365
126.0,0.0,2.3630300747496653,0.017802734751515326,0.0110842752252752,0.017804615773927335
128.0,0.0,2.3985947614265615,0.01775787749900032,0.011253902795770451,0.017759744337275674
130.0,0.0,2.434069052098768,0.017712368501005674,0.011423234299426733,0.01771422102211717
132.0,0.0,2.46945164551503,0.017666210277478205,0.011592265281483426,0.017668048352153964
134.0,0.0,2.504741245507384,0.017619405384153127,0.011760991295086004,0.017621228886899765
136.0,0.0,2.539936561062629,0.01757195641240504,0.011929407901403033,0.017573765221529425
138.0,0.0,2.5750363063935016,0.017523865989097654,0.012097510669742937,0.017525659986727282
140.0,0.0,2.6100392010095383,0.01747513677642899,0.012265295177670579,0.01747691584853095
142.0,0.0,2.6449439697876254,0.017425771471777044,0.01243275701112358,0.01742753550817555
144.0,0.0,2.6797493430422406,0.0173757728075432,0.012599891764528462,0.01737752170193574
146.0,0.0,2.7144540565953683,0.0173251435509919,0.012766695040916546,0.01732687720096393
148.0,0.0,2.7490568518460963,0.017273886504089522,0.012933162452039626,0.017275604811127776
150.0,0.0,2.7835564758398794,0.017222004503341503,0.013099289618485407,0.017223707372845842
152.0,0.0,2.8179516813374796,0.017169500419625876,0.013265072169792742,0.01717118776091975
154.0,0.0,2.8522412268835584,0.017116377158026747,0.013430505744566576,0.017118048884366188
156.0,0.0,2.8864238768749444,0.01706263765766516,0.013595585990592707,0.0170642936862464
158.0,0.0,2.920498401628544,0.01700828489152613,0.013760308564952292,0.017009925143491755
160.0,0.0,2.9544635774489114,0.0169533218662863,0.013924669134136071,0.016954946266729998
162.0,0.0,2.988318186695464,0.01689775162213852,0.014088663374158397,0.016899360100108396
164.0,0.0,3.022061017849345,0.0168415772326145,0.014252286970670984,0.016843169721114992
166.0,0.0,3.055690865579924,0.01678480180440462,0.014415535619076412,0.01678637824039697
168.0,0.0,3.089206530810933,0.01672742847717769,0.01457840502464135,0.016728988801579026
170.0,0.0,3.12260682078624,0.016669460423396953,0.01474089090260958,0.016671004581077953
172.0,0.0,3.1558905491352447,0.016610900848135428,0.014902988978314694,0.016612428787916578
174.0,0.0,3.1890565359379064,0.016551752988889005,0.015064694987292548,0.01655326466353546
176.0,0.0,3.2221036077893865,0.016492020115386107,0.015226004675393472,0.016493515481601162
178.0,0.0,3.255030597864311,0.01643170552939844,0.01538691379889417,0.016433184547815616
180.0,0.0,3.287836345980649,0.01637081256454743,0.01554741812460937,0.016372275199721176
182.0,0.0,3.3205196986631957,0.016309344586109643,0.015707513430003192,0.01631079080650466
184.0,0.0,3.3530795092066676,0.0162473049908204,0.015867195503300232,0.016248734768799622
186.0,0.0,3.3855146377383942,0.016184697206675296,0.01602646014359636,0.016186110518486507
188.0,0.0,3.4178239512806137,0.016121524692729945,0.016185303160969257,0.01612292151849104
190.0,0.0,3.4500063238123584,0.016057790938897896,0.016343720376588607,0.01605917126258083
192.0,0.0,3.482060636330937,0.015993499465747147,0.016501707622826073,0.01599486327516053
194.0,0.0,3.5139857769130005,0.015928653824293936,0.016659260743364913,0.01593000111106435
196.0,0.0,3.5457806407751944,0.015863257595795998,0.016816375593309334,0.015864588355347986
198.0,0.0,3.5774441303343925,0.015797314391542354,0.01697304803929353,0.015798628623077127
200.0,0.0,3.608975155267503,0.01573082785264342,0.01712927395959043,0.015732125559116295
202.0,0.0,3.6403726325708576,0.015663801649816893,0.01728504924422012,0.015665082837913458
204.0,0.0,3.6716354866191567,0.015596239483174281,0.017440369795057982,0.015597504163285314
206.0,0.0,3.702762649223999,0.01552814508200487,0.017595231525942504,0.01552939326820002
208.0,0.0,3.733753059691957,0.015459522204556446,0.01774963036278277,0.015460753914556702
210.0,0.0,3.7646056648822257,0.015390374637816243,0.017903562243665645,0.015391589892965185
212.0,0.0,3.7953194192638176,0.015320706197290302,0.018057023118962637,0.015321905022524174
214.0,0.0,3.8258932849723224,0.01525052072677972,0.018210008951436443,0.015251703150596319
216.0,0.0,3.856326231866203,0.015179822098154758,0.01836251571634713,0.015180988152581176
218.0,0.0,3.886617237582647,0.01510861421113106,0.018514539401558065,0.015109763931690279
220.0,0.0,3.916765287592964,0.015036900993039285,0.01866607600764143,0.015038034418715651
222.0,0.0,3.9467693752575097,0.014964686398596177,0.018817121547983432,0.014965803571799774
224.0,0.0,3.976628501880163,0.014891974409673943,0.01896767204888922,0.01489307537620388
226.0,0.0,4.006341676762325,0.014818769035065849,0.019117723549687403,0.014819853844072473
228.0,0.0,4.035907917256453,0.014745074310253225,0.01926727210283424,0.014746143014199298
230.0,0.0,4.065326248819122,0.01467089429716802,0.019416313774017493,0.014671946951788861
232.0,0.0,4.094595705063608,0.014596233083956446,0.019564844642259948,0.014597269748219066
234.0,0.0,4.123715327811999,0.014521094784739596,0.01971286080002256,0.014522115520800849
236.0,0.0,4.152684167146812,0.014445483539370614,0.01986035835330724,0.014446488412534375
238.0,0.0,4.181501281462136,0.014369403513195158,0.020007333421759314,0.014370392591868564
240.0,0.0,4.210165737514286,0.014292858896806742,0.020153782138769588,0.014293832252455507
242.0,0.0,4.238676610471958,0.014215853905799845,0.020299700651576096,0.014216811612902669
244.0,0.0,4.267032983965897,0.014138392780525645,0.020445085121365437,0.014139334916527746
246.0,0.0,4.295233950138069,0.014060479785842187,0.02058993172337378,0.014061406431107981
248.0,0.0,4.323278609690329,0.013982119210865642,0.020734236646987474,0.013983030448630585
250.0,0.0,4.3511660719325915,0.01390331536871821,0.02087799609584331,0.013904211285039825
252.0,0.0,4.378895454830488,0.013824072596275107,0.021021206287928383,0.013824953279983232
254.0,0.0,4.4064658850525245,0.013744395253912864,0.02116386345567959,0.013745260796559133
256.0,0.0,4.4338764980167245,0.013664287725252054,0.021305963846082757,0.013665138221058637
258.0,0.0,4.461126437936759,0.013583754416901095,0.021447503720771376,0.013584589962708726
260.0,0.0,4.488214857867559,0.013502799758198266,0.021588479356124922,0.013503620453413578
262.0,0.0,4.515140919750413,0.013421428200951466,0.021728887043366864,0.013422234147493661
264.0,0.0,4.541903794457534,0.0133396442191784,0.021868723088662178,0.013340435521425276
266.0,0.0,4.568502661836114,0.01325745230884451,0.022007983813214584,0.013258229073577876
268.0,0.0,4.5949367107518455,0.01317485698759867,0.02214666555336327,0.013175619323949173
270.0,0.0,4.621205139131911,0.013091862794509745,0.022284764660679326,0.013092610813901118
272.0,0.0,4.64730715400745,0.013008474289798221,0.022422277502061685,0.013009208105891013
274.0,0.0,4.673241971555475,0.012924696054572278,0.022559200459832736,0.01292541578320705
276.0,0.0,4.699008817140278,0.01284053269055715,0.022695529931833464,0.012841238449697201
278.0,0.0,4.724606925354264,0.01275598881982447,0.02283126233151826,0.012756680729498093
280.0,0.0,4.7500355400582706,0.012671069084524486,0.022966394088049215,0.012671747266766786
282.0,0.0,4.775293914421331,0.012585778146611564,0.023100921646390125,0.012586442725405877
284.0,0.0,4.800381310959894,0.012500120687571463,0.02323484146739998,0.012500771788790388
286.0,0.0,4.825297001576493,0.012414101408147022,0.02336815002792606,0.012414739159493093
288.0,0.0,4.850040267597866,0.012327725028062479,0.023500843820896667,0.012328349559008522
290.0,0.0,4.874610399812527,0.012240996285746228,0.02363291935541335,0.012241607727475401
292.0,0.0,4.899006698507768,0.01215391993805442,0.023764373156842752,0.012154518423399985
294.0,0.0,4.923228473506127,0.012066500759990106,0.023895201766908028,0.01206708642337495
296.0,0.0,4.947275044201268,0.011978743544424793,0.024025401743779814,0.011979316521800731
298.0,0.0,4.97114573959333,0.011890653101816636,0.0241549696621668,0.011891213530603517
300.0,0.005555555555555556,4.994839898323682,0.011802234259927954,0.024283902113405805,0.011802782278952595
302.0,0.005555555555555556,5.01835686870914,0.011713491863543143,0.024412195705551476,0.011714027612978128
304.0,0.005555555555555556,5.041696008775594,0.011624430774183028,0.02453984706346552,0.011624954395485387
306.0,0.005555555555555556,5.0648566862910815,0.01153505586982117,0.0246668528289055,0.011535567505670974
308.0,0.005555555555555556,5.087838278798278,0.01144537204459683,0.024793209660613158,0.01144587183883572
310.0,0.005555555555555556,5.110640173646424,0.011355384208527896,0.02491891423440236,0.01135587230609758
312.0,0.005555555555555556,5.133261768022669,0.011265097287223124,0.025043963243246505,0.01126557383410387
314.0,0.005555555555555556,5.15570246898284,0.011174516221592792,0.025168353397365565,0.011174981364741932
316.0,0.005555555555555556,5.177961693481636,0.011083645967558673,0.025292081424312603,0.01108409985484915
318.0,0.005555555555555556,5.2000388684022365,0.01099249149576419,0.02541514406905987,0.010992934275923183
320.0,0.005555555555555556,5.221933430585329,0.010901057791281,0.025537538094084444,0.010901489613828641
322.0,0.005555555555555556,5.243644826857551,0.010809349853318656,0.025659260279453408,0.010809770868506874
324.0,0.005555555555555556,5.265172514059357,0.010717372694930036,0.02578030742290855,0.01071778305368154
326.0,0.005555555555555556,5.286515959072277,0.0106251313427154,0.02590067633995061,0.010625531196562843
328.0,0.005555555555555556,5.307674638845608,0.010532630836530424,0.02602036386392306,0.010533020337555765
330.0,0.005555555555555556,5.3286480404225,0.010439876229189323,0.026139366846095406,0.010440255529963416
332.0,0.005555555555555556,5.349435660965462,0.010346872586167068,0.02625768215574603,0.010347241839689492
334.0,0.005555555555555556,5.370037007781258,0.010253624985303786,0.02637530668024455,0.010253984344942957
336.0,0.005555555555555556,5.3904515983452335,0.010160138516505367,0.026492237325133713,0.01016048813593895
338.0,0.005555555555555556,5.410678960325014,0.010066418281444944,0.026608471014210797,0.010066758314600577
340.0,0.005555555555555556,5.430718631603636,0.009972469393264103,0.026724004689608546,0.009972799994260484
342.0,0.005555555555555556,5.450570160302056,0.009878296976271878,0.026838835311875607,0.009878618299360209
344.0,0.005555555555555556,5.470233104801077,0.009783906165644802,0.026952959860056493,0.009784218365150643
346.0,0.005555555555555556,5.489707033762659,0.009689302107123642,0.027066375331771066,0.009689605337389162
348.0,0.005555555555555556,5.508991526150633,0.009594489956713617,0.027179078743293523,0.00959478437204031
350.0,0.005555555555555556,5.52808617125082,0.009499474880379976,0.02729106712963088,0.009499760634971821
352.0,0.005555555555555556,5.5469905686905205,0.009404262053745071,0.027402337544600995,0.009404539301652193
354.0,0.005555555555555556,5.565704328457429,0.009308856661785433,0.02751288706091004,0.009309125556848263
356.0,0.005555555555555556,5.584227070917914,0.009213263898525042,0.027622712770229565,0.009213524594319011
358.0,0.005555555555555556,5.602558426834705,0.009117488966732567,0.027731811783272952,0.009117741616513353
360.0,0.005555555555555556,5.620698037383967,0.009021537077615485,0.027840181229871478,0.00902178183426483
362.0,0.005555555555555556,5.638645554171764,0.008925413450512844,0.02794781825904978,0.008925650466484969
364.0,0.005555555555555556,5.656400639249907,0.008829123312589783,0.028054720039100898,0.00882935273985841
366.0,0.005555555555555556,5.673962965131198,0.008732671898530473,0.02816088375766074,0.008732893888536486
368.0,0.005555555555555556,5.691332214804053,0.008636064450230154,0.02826630662178208,0.008636279153829918
370.0,0.005555555555555556,5.708508081746517,0.008539306216488043,0.028370985858008037,0.008539513783902386
372.0,0.005555555555555556,5.725490269939662,0.00844240245269844,0.028474918712445042,0.008442603033462337
374.0,0.005555555555555556,5.742278493880367,0.008345358420542043,0.02857810245083528,0.008345552163455006
376.0,0.005555555555555556,5.758872478593482,0.008248179387678136,0.02868053435862862,0.008248366440755328
378.0,0.005555555555555556,5.775271959643388,0.008150870627434087,0.028782211741054036,0.00815105113785819
380.0,0.005555555555555556,5.791476683144915,0.008053437418495716,0.02888313192319051,0.00805361153256956
382.0,0.005555555555555556,5.807486405773666,0.007955885044597438,0.028983292250037384,0.007956052907697408
384.0,0.005555555555555556,5.823300894775705,0.007858218794211705,0.029082690086584217,0.00785838055074195
386.0,0.005555555555555556,5.838919927976634,0.007760443960239336,0.029181322817880103,0.007760599753586783
388.0,0.005555555555555556,5.854343293790052,0.007662565839697601,0.029279187849102477,0.007662715812187804
390.0,0.005555555555555556,5.869570791225385,0.007564589733409627,0.02937628260562536,0.007564734026263453
392.0,0.005555555555555556,5.884602229895106,0.007466520945693565,0.029472604533087116,0.007466659698984746
394.0,0.005555555555555556,5.899437430021324,0.007368364784050191,0.029568151097457626,0.007368498136663737
396.0,0.005555555555555556,5.914076222441761,0.0072701265588509326,0.029662919785104977,0.007270254648442442
398.0,0.005555555555555556,5.928518448615094,0.007171811583026781,0.029756908102861558,0.007171934545982639
400.0,-0.005555555555555556,5.942763960625691,0.007073425171756954,0.0298501135780897,0.007073543143155447
402.0,-0.005555555555555556,5.956812621187716,0.006974972642155782,0.02994253375874668,0.006975085755729138
404.0,-0.005555555555555556,5.970664303648608,0.006876459312960023,0.03003416621344924,0.006876567701057379
406.0,-0.005555555555555556,5.984318891991945,0.006777890504217273,0.030125008531537573,0.006777994297768597
408.0,-0.005555555555555556,5.997776280839682,0.006679271536973482,0.03021505832313872,0.006679370865454448
410.0,-0.005555555555555556,6.011036375453763,0.0065806077329604576,0.030304313219229453,0.006580702724358289
412.0,-0.005555555555555556,6.024099091737115,0.006481904414283364,0.030392770871698598,0.00648199519506365
414.0,-0.005555555555555556,6.036964356234018,0.00638316690310842,0.03048042895340879,0.006383253598182925
416.0,-0.005555555555555556,6.049632106129847,0.006284400521349054,0.030567285158257747,0.006284483254044515
418.0,-0.005555555555555556,6.062102289250196,0.006185610590355588,0.03065333720123886,0.006185689482383516
420.0,-0.005555555555555556,6.074374864059381,0.006086802430601808,0.030738582818501385,0.006086877602029306
422.0,-0.005555555555555556,6.086449799658313,0.005987981361371979,0.03082301976740995,0.005988052930593568
424.0,-0.005555555555555556,6.098327075781755,0.005889152700449623,0.030906645826603577,0.0058892207841600985
426.0,-0.005555555555555556,6.110006682794953,0.005790321763804069,0.030989458796054112,0.005790386476972387
428.0,-0.005555555555555556,6.121488621689645,0.005691493865279447,0.0310714564971241,0.0056915553211236425
430.0,-0.005555555555555556,6.132772904079448,0.0055926743162823395,0.031152636772624115,0.005592732626245489
432.0,-0.005555555555555556,6.143859552194627,0.005493868425470539,0.03123299748686949,0.005493923699197767
434.0,-0.005555555555555556,6.154748598876239,0.005395081498441138,0.03131253652573653,0.005395133843757671
436.0,-0.005555555555555556,6.165440087569658,0.0052963188374177215,0.03139125179671811,0.005296368360308001
438.0,-0.005555555555555556,6.175934072317471,0.005197585740941122,0.03146914122897873,0.005197632545528963
440.0,-0.005555555555555556,6.186230617751773,0.005098887503557489,0.03154620277340898,0.005098931692087305
442.0,-0.005555555555555556,6.19632979908582,0.005000229415508595,0.03162243440267947,0.005000271088327679
444.0,-0.005555555555555556,6.206231702105084,0.004901616762420352,0.03169783411129417,0.004901656017962219
446.0,-0.005555555555555556,6.215936423157669,0.004803054824991775,0.03177239991564314,0.004803091759760569
448.0,-0.005555555555555556,6.225444069144126,0.004704548878687056,0.03184612985405474,0.004704583587243016
450.0,-0.005555555555555556,6.234754757506641,0.004606104193426081,0.031919021986847214,0.004606136768372071
452.0,-0.0,6.243868616217615,0.0045077260332731725,0.031991074396379764,0.004507756565242271
454.0,-0.0,6.25278578376761,0.004409419656129385,0.03206228518710294,0.0044094482337735386
456.0,-0.0,6.261506409152709,0.004311190313425025,0.03213265248560855,0.004311217023404756
458.0,-0.0,6.270030651861229,0.004213043249810175,0.032202174440678924,0.004213068176785351
460.0,-0.0,6.27835868185985,0.004114983702848329,0.03227084922333565,0.004115006929469978
462.0,-0.0,6.286490679579109,0.00401701690270781,0.03233867502688763,0.004017038509610993
464.0,-0.0,6.294426835898294,0.003919148071855859,0.03240565006697866,0.003919168137653584
466.0,-0.0,6.3021673521297235,0.0038213824247531627,0.03247177258163437,0.003821401026031346
468.0,-0.0,6.30971244000242,0.0037237251675464027,0.032537040831308546,0.0037237423788598623
470.0,-0.0,6.317062321645163,0.003626181497763461,0.03260145309892893,0.003626197391632946
472.0,-0.0,6.324217229568951,0.0035287566040101926,0.03266500768994236,0.003528771250920437
474.0,-0.0,6.331177406648845,0.0034314556656647593,0.03272770293235939,0.0034314691340635584
476.0,-0.0,6.337943106105206,0.0033342838525739697,0.03278953717679823,0.003334296208872267
478.0,-0.0,6.344514591484334,0.003237246324751402,0.03285050879652816,0.0032372576333243863
480.0,-0.0,6.350892136638503,0.003140348232074202,0.032910616187512357,0.0031403585552634006
482.0,-0.0,6.357076025705387,0.0030435947139807783,0.032969857768450024,0.0030436041120971424
484.0,-0.0,6.363066553086892,0.0029469908991713915,0.03302823198081806,0.002946999430499364
486.0,-0.0,6.368864023427385,0.0028505419053056437,0.033085737288912016,0.002850549626108201
488.0,-0.0,6.3744687515913245,0.002754252838703975,0.03314237217988652,0.0027542598032286314
490.0,-0.0,6.379881062640299,0.002658128794048505,0.033198135163795064,0.002658135054534272
492.0,-0.0,6.385101291809462,0.0025621748540838782,0.033253024773629215,0.00256218046076917
494.0,-0.0,6.390129784483376,0.0024663960893199065,0.03330703956535718,0.0024664010904513756
496.0,-0.0,6.394966896171267,0.0023707975577353245,0.03336017811796185,0.002370801999577621
498.0,-0.0,6.3996129924816865,0.002275384304480893,0.03341243903347811,0.0022753882313273355
500.0,-0.0,6.4040684490965765,0.002180161361583848,0.033463820937029695,0.002180164815767993
502.0,-0.0,6.408333651744758,0.002085133747654136,0.03351432247686528,0.0020851367695622347
504.0,-0.0,6.412408996174825,0.001990306467589776,0.03356394232439413,0.001990309095674103
506.0,-0.0,6.416294888127455,0.001895684512285121,0.03361267917422096,0.0018956867830781654
508.0,-0.0,6.419991743307138,0.0018012728583377947,0.03366053174418035,0.0018012748064673012
510.0,-0.0,6.423499987353324,0.0017070764677569858,0.03370749877537045,0.001707078125961825
512.0,-0.0,6.426820055810985,0.0016131002876750749,0.033753579032186086,0.0016131016868219383
514.0,-0.0,6.429952394100612,0.001519349250057286,0.03379877130235129,0.001519350419158183
516.0,-0.0,6.432897457487618,0.0014258282714122367,0.03384307439695116,0.001425829237642784
518.0,-0.0,6.435655711051183,0.0013325422525056138,0.03388648715046319,0.001332543041224099
520.0,-0.0,6.4382276296525145,0.0012394960780729744,0.03392900842078788,0.0012394967128401824
522.0,-0.0,6.440613697902544,0.0011466946165356743,0.033970637089278805,0.0011466951191354546
524.0,-0.0,6.442814410129056,0.001054142719713922,0.034011372060772045,0.001054143110174488
526.0,-0.0,6.444830270343242,0.000961845222544738,0.034051212263615,0.0009618455191606756
528.0,-0.0,6.446661792205699,0.0008698069427994829,0.03409015664969457,0.0008698071621544567
530.0,-0.0,6.4483094989918595,0.000778032680800961,0.03412820419446474,0.0007780328377910983
532.0,-0.0,6.449773923556863,0.0006865272191440919,0.034165353896973526,0.0006865273270020289
534.0,-0.0,6.451055608299868,0.0005952953224183773,0.03420160477988931,0.000595295392737949
536.0,-0.0,6.452155105127815,0.0005043417369259426,0.034236955889526556,0.0005043417796875005
538.0,-0.0,6.453072975418618,0.00041367119040537187,0.03427140629587091,0.0004136712140017096
540.0,-0.0,6.453809789983822,0.000323288391758223,0.034304955092603624,0.00032328840302109363
542.0,-0.0,6.454366129030702,0.00023319803077156588,0.03433760139712545,0.00023319803499877167
544.0,-0.0,6.454742582123817,0.00014340477784542338,0.034369344350579846,0.0001434047788284598
546.0,-0.0,6.454939748146016,5.3913283719786885e-05,0.03440018311787554,5.3913283772022425e-05
548.0,-0.0,6.454958235258905,-3.527182079723906e-05,0.03443011688770852,-3.5271820811866306e-05
550.0,-0.0,6.454798660862768,-0.00012414592509816456,0.034459144872583405,-0.0001241459257359523
552.0,-0.0,6.454461651555961,-0.00021270443904571125,0.034487266308834134,-0.0002127044422535196
554.0,-0.0,6.453947843093754,-0.0003009427932419457,0.034514480456644035,-0.0003009428023270644
556.0,-0.0,6.453257880346653,-0.00038885643929095456,0.034540786600065335,-0.00038885645889052967
558.0,-0.0,6.452392417258192,-0.00047644085006727255,0.034566184047037964,-0.00047644088611731306
560.0,-0.0,6.451352116802184,-0.0005636915199802949,0.03459067212940777,-0.0005636915796842779
562.0,-0.0,6.450137650939455,-0.0006506039652333403,0.03461425020294411,-0.000650604057030435
564.0,-0.0,6.448749700574062,-0.0007371737240871354,0.034636917647356776,-0.0007371738576200659
566.0,-0.0,6.447188955508975,-0.0008233963571201706,0.034658673866312315,-0.0008233965432027368
568.0,-0.0,6.445456114401251,-0.0009092674474854823,0.03467951828744974,-0.00090926769806976
570.0,-0.0,6.443551884716696,-0.000994782601169194,0.03469945036239556,-0.0009947829293124322
572.0,-0.0,6.4414769826840015,-0.0010799374472452584,0.034718469566778244,-0.001079937867076497
574.0,-0.0,6.43923213324839,-0.0011647276381308504,0.034736575400241956,-0.0011647281648172747
576.0,-0.0,6.436818070024732,-0.0012491488498397375,0.03475376738645979,-0.001249149499552793
578.0,-0.0,6.4342355352501786,-0.0013331967822307468,0.03477004507314624,-0.0013331975721120326
580.0,-0.0,6.431485279736284,-0.0014168671592617633,0.03478540803206914,-0.0014168681073887246
582.0,-0.0,6.428568062820624,-0.0015001557292363794,0.0347998558590609,-0.0015001568545878197
584.0,-0.0,6.425484652317933,-0.0015830582650503034,0.034813388174029174,-0.0015830595874717357
586.0,-0.0,6.422235824470737,-0.0016655705644393003,0.034826004620966806,-0.0016655721046081595
588.0,-0.0,6.4188223638995,-0.001747688450221787,0.03483770486796126,-0.0017476902296125196
590.0,-0.0,6.415245063552287,-0.0018294077705414023,0.034848488607203305,-0.0018294098113904589
592.0,-0.0,6.4115047246539385,-0.0019107243991084517,0.03485835555499513,-0.001910726724379197
594.0,-0.0,6.40760215665477,-0.0019916342354399973,0.0348673054517578,-0.0019916368687875607
596.0,-0.0,6.403538177178788,-0.0020721332050977065,0.034875338062038096,-0.0020721361708337938
598.0,-0.0,6.399313611971435,-0.0021522172599230207,0.03488245317451471,-0.0021522205829807017
600.0,-0.0,6.3949292948468655,-0.0022318823782740737,0.03488865060200379,-0.002231886084172574
602.0,-0.0,6.390386067634744,-0.0023111245652579367,0.03489393018146387,-0.0023111286800674424
604.0,-0.0,6.385684780126596,-0.0023899398529610575,0.03489829177400016,-0.002389944403267563
606.0,-0.0,6.380826290021674,-0.00246832430068191,0.03490173526486823,-0.00246832931355212
608.0,-0.0,6.375811462872387,-0.0025462739951574,0.034904260563476945,-0.0025462794981037096
610.0,-0.0,6.370641172029259,-0.002623785050789923,0.03490586760339097,-0.002623791071735493
